!	0
冀	2586
季	2587
伎	2588
祭	2589
剂	2590
悸	2591
济	2592
寄	2593
寂	2594
计	2595
记	2596
既	2597
忌	2598
际	2599
妓	2600
继	2601
纪	2602
嘉	2603
枷	2604
夹	2605
佳	2606
家	2607
加	2608
荚	2609
颊	2610
贾	2611
甲	2612
钾	2613
假	2614
稼	2615
价	2616
架	2617
驾	2618
嫁	2619
歼	2620
监	2621
坚	2622
尖	2623
笺	2624
间	2625
煎	2626
兼	2627
肩	2628
艰	2629
奸	2630
缄	2631
茧	2632
检	2633
柬	2634
碱	2635
拣	2636
捡	2637
简	2638
俭	2639
剪	2640
减	2641
荐	2642
槛	2643
鉴	2644
践	2645
贱	2646
见	2647
键	2648
箭	2649
件	2650
健	2651
舰	2652
剑	2653
饯	2654
渐	2655
溅	2656
涧	2657
建	2658
僵	2659
姜	2660
将	2661
浆	2662
江	2663
疆	2664
蒋	2665
桨	2666
奖	2667
讲	2668
匠	2669
酱	2670
降	2671
蕉	2672
椒	2673
礁	2674
焦	2675
胶	2676
交	2677
郊	2678
浇	2679
骄	2680
娇	2681
嚼	2682
搅	2683
铰	2684
矫	2685
侥	2686
脚	2687
狡	2688
角	2689
饺	2690
缴	2691
绞	2692
剿	2693
教	2694
酵	2695
轿	2696
较	2697
叫	2698
窖	2699
揭	2700
接	2701
皆	2702
秸	2703
街	2704
阶	2705
截	2706
劫	2707
节	2708
桔	2709
杰	2710
捷	2711
睫	2712
竭	2713
洁	2714
结	2715
解	2716
姐	2717
戒	2718
藉	2719
芥	2720
界	2721
借	2722
介	2723
疥	2724
诫	2725
届	2726
巾	2727
筋	2728
斤	2729
金	2730
今	2731
津	2732
襟	2733
紧	2734
锦	2735
仅	2736
谨	2737
进	2738
靳	2739
晋	2740
禁	2741
近	2742
烬	2743
浸	2744
尽	2745
劲	2746
荆	2747
兢	2748
茎	2749
睛	2750
晶	2751
鲸	2752
京	2753
惊	2754
精	2755
经	2756
井	2757
警	2758
景	2759
颈	2760
静	2761
境	2762
敬	2763
镜	2764
径	2765
痉	2766
靖	2767
竟	2768
竞	2769
净	2770
炯	2771
窘	2772
揪	2773
究	2774
纠	2775
玖	2776
韭	2777
久	2778
灸	2779
九	2780
酒	2781
厩	2782
救	2783
旧	2784
臼	2785
舅	2786
咎	2787
就	2788
疚	2789
鞠	2790
拘	2791
狙	2792
疽	2793
居	2794
驹	2795
菊	2796
局	2797
咀	2798
矩	2799
举	2800
沮	2801
聚	2802
拒	2803
据	2804
巨	2805
具	2806
距	2807
踞	2808
锯	2809
俱	2810
句	2811
惧	2812
炬	2813
剧	2814
捐	2815
鹃	2816
娟	2817
倦	2818
眷	2819
卷	2820
绢	2821
撅	2822
攫	2823
抉	2824
掘	2825
倔	2826
爵	2827
觉	2828
决	2829
诀	2830
绝	2831
均	2832
菌	2833
钧	2834
军	2835
君	2836
峻	2837
俊	2838
竣	2839
浚	2840
郡	2841
骏	2842
喀	2843
咖	2844
卡	2845
咯	2846
开	2847
揩	2848
楷	2849
凯	2850
刊	2851
堪	2852
勘	2853
坎	2854
砍	2855
看	2856
康	2857
慷	2858
糠	2859
扛	2860
抗	2861
亢	2862
炕	2863
考	2864
拷	2865
烤	2866
靠	2867
坷	2868
苛	2869
柯	2870
棵	2871
磕	2872
颗	2873
科	2874
壳	2875
咳	2876
可	2877
渴	2878
克	2879
刻	2880
客	2881
课	2882
肯	2883
啃	2884
垦	2885
恳	2886
坑	2887
吭	2888
空	2889
恐	2890
孔	2891
控	2892
抠	2893
口	2894
扣	2895
寇	2896
枯	2897
哭	2898
窟	2899
苦	2900
酷	2901
库	2902
裤	2903
夸	2904
垮	2905
挎	2906
跨	2907
胯	2908
块	2909
筷	2910
侩	2911
快	2912
宽	2913
款	2914
匡	2915
筐	2916
狂	2917
框	2918
矿	2919
眶	2920
旷	2921
况	2922
亏	2923
盔	2924
岿	2925
窥	2926
葵	2927
奎	2928
魁	2929
傀	2930
馈	2931
愧	2932
溃	2933
坤	2934
昆	2935
捆	2936
困	2937
括	2938
扩	2939
廓	2940
阔	2941
垃	2942
拉	2943
喇	2944
蜡	2945
腊	2946
辣	2947
啦	2948
莱	2949
来	2950
赖	2951
蓝	2952
婪	2953
栏	2954
拦	2955
篮	2956
阑	2957
兰	2958
澜	2959
谰	2960
揽	2961
览	2962
懒	2963
缆	2964
烂	2965
滥	2966
琅	2967
榔	2968
狼	2969
廊	2970
郎	2971
朗	2972
浪	2973
捞	2974
劳	2975
牢	2976
老	2977
佬	2978
姥	2979
酪	2980
烙	2981
涝	2982
勒	2983
乐	2984
雷	2985
镭	2986
蕾	2987
磊	2988
累	2989
儡	2990
垒	2991
擂	2992
肋	2993
类	2994
泪	2995
棱	2996
楞	2997
冷	2998
厘	2999
梨	3000
犁	3001
黎	3002
篱	3003
狸	3004
离	3005
漓	3006
理	3007
李	3008
里	3009
鲤	3010
礼	3011
莉	3012
荔	3013
吏	3014
栗	3015
丽	3016
厉	3017
励	3018
砾	3019
历	3020
利	3021
例	3022
俐	3023
痢	3024
立	3025
粒	3026
沥	3027
隶	3028
力	3029
璃	3030
哩	3031
俩	3032
联	3033
莲	3034
连	3035
镰	3036
廉	3037
怜	3038
涟	3039
帘	3040
敛	3041
脸	3042
链	3043
恋	3044
炼	3045
练	3046
粮	3047
凉	3048
梁	3049
粱	3050
良	3051
两	3052
辆	3053
量	3054
晾	3055
亮	3056
谅	3057
撩	3058
聊	3059
僚	3060
疗	3061
燎	3062
寥	3063
辽	3064
潦	3065
了	3066
撂	3067
镣	3068
廖	3069
料	3070
列	3071
裂	3072
烈	3073
劣	3074
猎	3075
琳	3076
林	3077
磷	3078
霖	3079
临	3080
邻	3081
鳞	3082
淋	3083
凛	3084
赁	3085
吝	3086
拎	3087
玲	3088
菱	3089
零	3090
龄	3091
铃	3092
伶	3093
羚	3094
凌	3095
灵	3096
陵	3097
岭	3098
领	3099
另	3100
令	3101
溜	3102
琉	3103
榴	3104
硫	3105
馏	3106
留	3107
刘	3108
瘤	3109
流	3110
柳	3111
六	3112
龙	3113
聋	3114
咙	3115
笼	3116
窿	3117
隆	3118
垄	3119
拢	3120
陇	3121
楼	3122
娄	3123
搂	3124
篓	3125
漏	3126
陋	3127
芦	3128
卢	3129
颅	3130
庐	3131
炉	3132
掳	3133
卤	3134
虏	3135
鲁	3136
麓	3137
碌	3138
露	3139
路	3140
赂	3141
鹿	3142
潞	3143
禄	3144
录	3145
陆	3146
戮	3147
驴	3148
吕	3149
铝	3150
侣	3151
旅	3152
履	3153
屡	3154
缕	3155
虑	3156
氯	3157
律	3158
率	3159
滤	3160
绿	3161
峦	3162
挛	3163
孪	3164
滦	3165
卵	3166
乱	3167
掠	3168
略	3169
抡	3170
轮	3171
伦	3172
仑	3173
沦	3174
纶	3175
论	3176
萝	3177
螺	3178
罗	3179
逻	3180
锣	3181
箩	3182
骡	3183
裸	3184
落	3185
洛	3186
骆	3187
络	3188
妈	3189
麻	3190
玛	3191
码	3192
蚂	3193
马	3194
骂	3195
嘛	3196
吗	3197
埋	3198
买	3199
麦	3200
卖	3201
迈	3202
脉	3203
瞒	3204
馒	3205
蛮	3206
满	3207
蔓	3208
曼	3209
漫	3210
谩	3211
芒	3212
茫	3213
盲	3214
氓	3215
忙	3216
莽	3217
猫	3218
茅	3219
锚	3220
毛	3221
矛	3222
铆	3223
卯	3224
茂	3225
冒	3226
帽	3227
貌	3228
贸	3229
么	3230
玫	3231
枚	3232
梅	3233
酶	3234
霉	3235
煤	3236
没	3237
眉	3238
媒	3239
镁	3240
每	3241
美	3242
昧	3243
寐	3244
妹	3245
媚	3246
门	3247
闷	3248
们	3249
萌	3250
蒙	3251
檬	3252
盟	3253
锰	3254
猛	3255
梦	3256
孟	3257
眯	3258
醚	3259
靡	3260
糜	3261
迷	3262
谜	3263
弥	3264
米	3265
秘	3266
觅	3267
泌	3268
蜜	3269
密	3270
幂	3271
棉	3272
眠	3273
绵	3274
冕	3275
免	3276
勉	3277
娩	3278
缅	3279
面	3280
苗	3281
描	3282
瞄	3283
秒	3284
渺	3285
庙	3286
妙	3287
蔑	3288
灭	3289
民	3290
抿	3291
皿	3292
敏	3293
悯	3294
闽	3295
明	3296
螟	3297
鸣	3298
铭	3299
名	3300
命	3301
谬	3302
摸	3303
摹	3304
蘑	3305
模	3306
膜	3307
磨	3308
摩	3309
魔	3310
抹	3311
末	3312
莫	3313
墨	3314
默	3315
沫	3316
漠	3317
寞	3318
陌	3319
谋	3320
牟	3321
某	3322
拇	3323
牡	3324
亩	3325
姆	3326
母	3327
墓	3328
暮	3329
幕	3330
募	3331
慕	3332
木	3333
目	3334
睦	3335
牧	3336
穆	3337
拿	3338
哪	3339
呐	3340
钠	3341
那	3342
娜	3343
纳	3344
氖	3345
乃	3346
奶	3347
耐	3348
奈	3349
南	3350
男	3351
难	3352
囊	3353
挠	3354
脑	3355
恼	3356
闹	3357
淖	3358
呢	3359
馁	3360
内	3361
嫩	3362
能	3363
妮	3364
霓	3365
倪	3366
泥	3367
尼	3368
拟	3369
你	3370
匿	3371
腻	3372
逆	3373
溺	3374
蔫	3375
拈	3376
年	3377
碾	3378
撵	3379
捻	3380
念	3381
娘	3382
酿	3383
鸟	3384
尿	3385
捏	3386
聂	3387
孽	3388
啮	3389
镍	3390
涅	3391
您	3392
柠	3393
狞	3394
凝	3395
宁	3396
拧	3397
泞	3398
牛	3399
扭	3400
钮	3401
纽	3402
脓	3403
浓	3404
农	3405
弄	3406
奴	3407
努	3408
怒	3409
女	3410
暖	3411
虐	3412
疟	3413
挪	3414
懦	3415
糯	3416
诺	3417
哦	3418
欧	3419
鸥	3420
殴	3421
藕	3422
呕	3423
偶	3424
沤	3425
啪	3426
趴	3427
爬	3428
帕	3429
怕	3430
琶	3431
拍	3432
排	3433
牌	3434
徘	3435
湃	3436
派	3437
攀	3438
潘	3439
盘	3440
磐	3441
盼	3442
畔	3443
判	3444
叛	3445
乓	3446
庞	3447
旁	3448
耪	3449
胖	3450
抛	3451
咆	3452
刨	3453
炮	3454
袍	3455
跑	3456
泡	3457
呸	3458
胚	3459
培	3460
裴	3461
赔	3462
陪	3463
配	3464
佩	3465
沛	3466
喷	3467
盆	3468
砰	3469
抨	3470
烹	3471
澎	3472
彭	3473
蓬	3474
棚	3475
硼	3476
篷	3477
膨	3478
朋	3479
鹏	3480
捧	3481
碰	3482
坯	3483
砒	3484
霹	3485
批	3486
披	3487
劈	3488
琵	3489
毗	3490
啤	3491
脾	3492
疲	3493
皮	3494
匹	3495
痞	3496
僻	3497
屁	3498
譬	3499
篇	3500
偏	3501
片	3502
骗	3503
飘	3504
漂	3505
瓢	3506
票	3507
撇	3508
瞥	3509
拼	3510
频	3511
贫	3512
品	3513
聘	3514
乒	3515
坪	3516
苹	3517
萍	3518
平	3519
凭	3520
瓶	3521
评	3522
屏	3523
坡	3524
泼	3525
颇	3526
婆	3527
破	3528
魄	3529
迫	3530
粕	3531
剖	3532
扑	3533
铺	3534
仆	3535
莆	3536
葡	3537
菩	3538
蒲	3539
埔	3540
朴	3541
圃	3542
普	3543
浦	3544
谱	3545
曝	3546
瀑	3547
期	3548
欺	3549
栖	3550
戚	3551
妻	3552
七	3553
凄	3554
漆	3555
柒	3556
沏	3557
其	3558
棋	3559
奇	3560
歧	3561
畦	3562
崎	3563
脐	3564
齐	3565
旗	3566
祈	3567
祁	3568
骑	3569
起	3570
岂	3571
乞	3572
企	3573
启	3574
契	3575
砌	3576
器	3577
气	3578
迄	3579
弃	3580
汽	3581
泣	3582
讫	3583
掐	3584
恰	3585
洽	3586
牵	3587
扦	3588
钎	3589
铅	3590
千	3591
迁	3592
签	3593
仟	3594
谦	3595
乾	3596
黔	3597
钱	3598
钳	3599
前	3600
潜	3601
遣	3602
浅	3603
谴	3604
堑	3605
欠	3606
歉	3607
枪	3608
呛	3609
腔	3610
羌	3611
墙	3612
蔷	3613
强	3614
抢	3615
橇	3616
锹	3617
敲	3618
桥	3619
瞧	3620
乔	3621
侨	3622
巧	3623
鞘	3624
撬	3625
翘	3626
峭	3627
俏	3628
窍	3629
切	3630
茄	3631
且	3632
怯	3633
窃	3634
钦	3635
侵	3636
亲	3637
秦	3638
琴	3639
勤	3640
芹	3641
擒	3642
禽	3643
寝	3644
沁	3645
青	3646
轻	3647
氢	3648
倾	3649
卿	3650
清	3651
擎	3652
晴	3653
氰	3654
情	3655
顷	3656
请	3657
庆	3658
琼	3659
穷	3660
秋	3661
丘	3662
邱	3663
球	3664
求	3665
囚	3666
酋	3667
泅	3668
趋	3669
区	3670
蛆	3671
曲	3672
躯	3673
屈	3674
驱	3675
渠	3676
取	3677
娶	3678
龋	3679
趣	3680
去	3681
圈	3682
颧	3683
权	3684
泉	3685
全	3686
痊	3687
拳	3688
犬	3689
券	3690
劝	3691
缺	3692
炔	3693
瘸	3694
却	3695
鹊	3696
榷	3697
确	3698
雀	3699
裙	3700
群	3701
然	3702
燃	3703
冉	3704
染	3705
瓤	3706
壤	3707
攘	3708
嚷	3709
让	3710
饶	3711
扰	3712
绕	3713
惹	3714
热	3715
壬	3716
仁	3717
人	3718
忍	3719
韧	3720
任	3721
认	3722
刃	3723
妊	3724
纫	3725
扔	3726
仍	3727
日	3728
戎	3729
茸	3730
蓉	3731
荣	3732
融	3733
熔	3734
溶	3735
容	3736
绒	3737
冗	3738
揉	3739
柔	3740
肉	3741
茹	3742
蠕	3743
儒	3744
孺	3745
如	3746
辱	3747
乳	3748
汝	3749
入	3750
褥	3751
软	3752
阮	3753
蕊	3754
瑞	3755
锐	3756
闰	3757
润	3758
若	3759
弱	3760
撒	3761
洒	3762
萨	3763
腮	3764
鳃	3765
塞	3766
赛	3767
三	3768
叁	3769
伞	3770
散	3771
桑	3772
嗓	3773
丧	3774
搔	3775
骚	3776
扫	3777
嫂	3778
瑟	3779
色	3780
涩	3781
森	3782
僧	3783
莎	3784
砂	3785
杀	3786
刹	3787
沙	3788
纱	3789
傻	3790
啥	3791
煞	3792
筛	3793
晒	3794
珊	3795
苫	3796
杉	3797
山	3798
删	3799
煽	3800
衫	3801
闪	3802
陕	3803
擅	3804
赡	3805
膳	3806
善	3807
汕	3808
扇	3809
缮	3810
墒	3811
伤	3812
商	3813
赏	3814
晌	3815
上	3816
尚	3817
裳	3818
梢	3819
捎	3820
稍	3821
烧	3822
芍	3823
勺	3824
韶	3825
少	3826
哨	3827
邵	3828
绍	3829
奢	3830
赊	3831
蛇	3832
舌	3833
舍	3834
赦	3835
摄	3836
射	3837
慑	3838
涉	3839
社	3840
设	3841
砷	3842
申	3843
呻	3844
伸	3845
身	3846
深	3847
娠	3848
绅	3849
神	3850
沈	3851
审	3852
婶	3853
甚	3854
肾	3855
慎	3856
渗	3857
声	3858
生	3859
甥	3860
牲	3861
升	3862
绳	3863
省	3864
盛	3865
剩	3866
胜	3867
圣	3868
师	3869
失	3870
狮	3871
施	3872
湿	3873
诗	3874
尸	3875
虱	3876
十	3877
石	3878
拾	3879
时	3880
什	3881
食	3882
蚀	3883
实	3884
识	3885
史	3886
矢	3887
使	3888
屎	3889
驶	3890
始	3891
式	3892
示	3893
士	3894
世	3895
柿	3896
事	3897
拭	3898
誓	3899
逝	3900
势	3901
是	3902
嗜	3903
噬	3904
适	3905
仕	3906
侍	3907
释	3908
饰	3909
氏	3910
市	3911
恃	3912
室	3913
视	3914
试	3915
收	3916
手	3917
首	3918
守	3919
寿	3920
授	3921
售	3922
受	3923
瘦	3924
蔬	3925
枢	3926
梳	3927
殊	3928
抒	3929
输	3930
叔	3931
舒	3932
淑	3933
疏	3934
书	3935
赎	3936
孰	3937
熟	3938
薯	3939
暑	3940
曙	3941
署	3942
蜀	3943
黍	3944
鼠	3945
属	3946
术	3947
述	3948
树	3949
束	3950
戍	3951
竖	3952
墅	3953
庶	3954
数	3955
漱	3956
刷	3957
耍	3958
摔	3959
衰	3960
甩	3961
帅	3962
栓	3963
拴	3964
霜	3965
双	3966
爽	3967
谁	3968
水	3969
睡	3970
税	3971
吮	3972
瞬	3973
顺	3974
舜	3975
说	3976
硕	3977
朔	3978
烁	3979
斯	3980
撕	3981
嘶	3982
思	3983
私	3984
司	3985
丝	3986
死	3987
肆	3988
寺	3989
嗣	3990
四	3991
伺	3992
似	3993
饲	3994
巳	3995
松	3996
耸	3997
怂	3998
颂	3999
送	4000
宋	4001
讼	4002
诵	4003
搜	4004
艘	4005
擞	4006
嗽	4007
苏	4008
酥	4009
俗	4010
素	4011
速	4012
粟	4013
塑	4014
溯	4015
&	4016
㎎	4017
慨	4018
慢	4019
藐	4020
嵌	4021
悄	4022
兽	4023
恕	4024
戏	4025
遗	4026
淫	4027
峙	4028
周	4029
泛	4030
佛	4031
否	4032
敷	4033
肤	4034
孵	4035
幻	4036
